path,path_length,depth,num_parts,num_hidden,has_hidden,name_length,extension,extension_length,is_tmp,suspicious_score,size,probability,prediction,dangerous_flag
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\sansa10.ovpn,63,5,6,0,0,12,ovpn,4,0,0,5088,0.77,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Scan 0012.pdf,64,5,6,0,0,13,pdf,3,0,0,21993,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Scan CIK advanced_q4y3je.nessus,82,5,6,0,0,31,nessus,6,0,0,7644141,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Scan ETC Advanced_svmqpi.nessus,82,5,6,0,0,31,nessus,6,0,0,6173328,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Scan ETC Basic_v2dkub.nessus,79,5,6,0,0,28,nessus,6,0,0,6544568,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\ScheduleGrid_vshep1.zip,74,5,6,0,0,23,zip,3,0,0,135032,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-12 20-39-27.png,90,5,6,0,0,39,png,3,0,0,248977,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-12 20-43-12.png,90,5,6,0,0,39,png,3,0,0,158493,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 18-28-35.png,90,5,6,0,0,39,png,3,0,0,247109,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 18-30-23.png,90,5,6,0,0,39,png,3,0,0,268717,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 18-40-49.png,90,5,6,0,0,39,png,3,0,0,327949,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 18-43-41.png,90,5,6,0,0,39,png,3,0,0,242523,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 19-40-26.png,90,5,6,0,0,39,png,3,0,0,311962,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 19-47-37.png,90,5,6,0,0,39,png,3,0,0,295611,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot from 2024-07-14 19-48-11.png,90,5,6,0,0,39,png,3,0,0,172661,0.82,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2023-11-26_23_19_45 (2).png,89,5,6,0,0,38,png,3,0,0,593760,0.81,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2023-11-26_23_19_45.png,85,5,6,0,0,34,png,3,0,0,593760,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2023-11-26_23_41_10.png,85,5,6,0,0,34,png,3,0,0,532638,0.75,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2023-11-26_23_41_31.png,85,5,6,0,0,34,png,3,0,0,829176,0.74,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2023-11-26_23_41_32.png,85,5,6,0,0,34,png,3,0,0,829218,0.74,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_23_13.png,85,5,6,0,0,34,png,3,0,0,252419,0.74,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_23_18.png,85,5,6,0,0,34,png,3,0,0,252419,0.74,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_24_23.png,85,5,6,0,0,34,png,3,0,0,238776,0.73,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_24_35.png,85,5,6,0,0,34,png,3,0,0,259700,0.75,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_24_45.png,85,5,6,0,0,34,png,3,0,0,169416,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_25_01.png,85,5,6,0,0,34,png,3,0,0,215812,0.775,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_25_08.png,85,5,6,0,0,34,png,3,0,0,292511,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_25_20.png,85,5,6,0,0,34,png,3,0,0,235663,0.745,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-02_17_25_40.png,85,5,6,0,0,34,png,3,0,0,236366,0.745,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-04_16_52_08.png,85,5,6,0,0,34,png,3,0,0,226161,0.75,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-04_16_52_45.png,85,5,6,0,0,34,png,3,0,0,223371,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-04_16_52_57.png,85,5,6,0,0,34,png,3,0,0,186273,0.735,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-04_16_53_04.png,85,5,6,0,0,34,png,3,0,0,187901,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-04_16_53_10.png,85,5,6,0,0,34,png,3,0,0,198908,0.74,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Screenshot_2024-04-04_16_53_16.png,85,5,6,0,0,34,png,3,0,0,176932,0.735,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\sendEmailsFromMisp_final.zip,79,5,6,0,0,28,zip,3,0,0,19706774,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\server (2).go,64,5,6,0,0,13,go,2,0,0,6303,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\server (3).go,64,5,6,0,0,13,go,2,0,0,7074,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\server.go,60,5,6,0,0,9,go,2,0,0,6071,0.81,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\SHAMYRATDAUREN 17SEP2025 NQZ ALA.pdf,87,5,6,0,0,36,pdf,3,0,0,172472,0.84,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\smarthelpdesc.zip,68,5,6,0,0,17,zip,3,0,0,99403,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\snippetbox.zip,65,5,6,0,0,14,zip,3,0,0,6148177,0.765,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\someNeeds.zip,64,5,6,0,0,13,zip,3,0,0,758393,0.78,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\sub_type.go,62,5,6,0,0,11,go,2,0,0,5752,0.77,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\sync-example.zip,67,5,6,0,0,16,zip,3,0,0,10784,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\template.html,64,5,6,0,0,13,html,4,0,0,3221,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\THE FINISHED DIPLOMA.docx,76,5,6,0,0,25,docx,4,0,0,12771483,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\transfer-receipt-13_17635268895.pdf,86,5,6,0,0,35,pdf,3,0,0,92152,0.73,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\transfer-receipt-№13_775999366909579423.pdf,94,5,6,0,0,43,pdf,3,0,0,252852,0.7,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\TubRu-030917550307-24.09.2025-20250924073716.pdf,99,5,6,0,0,48,pdf,3,0,0,89240,0.765,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\types.go,59,5,6,0,0,8,go,2,0,0,465,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\unemploymentpayment-core-develop.zip,87,5,6,0,0,36,zip,3,0,0,80656,0.845,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\update (2).go,64,5,6,0,0,13,go,2,0,0,13213,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\update.go,60,5,6,0,0,9,go,2,0,0,13213,0.87,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\VmWare ESXI (2).docx,71,5,6,0,0,20,docx,4,0,0,343168,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\VmWare ESXI.docx,67,5,6,0,0,16,docx,4,0,0,343168,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\VMware vCenter - CVE-2024-22274.pdf,86,5,6,0,0,35,pdf,3,0,0,1187174,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\VMware vCenter - CVE-2024-37081.pdf,86,5,6,0,0,35,pdf,3,0,0,1313543,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\warning_status.xlsx,70,5,6,0,0,19,xlsx,4,0,0,12194,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\WEC (2).rar,62,5,6,0,0,11,rar,3,0,0,1478575,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\WEC (3).rar,62,5,6,0,0,11,rar,3,0,0,1478575,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\WEC (4).rar,62,5,6,0,0,11,rar,3,0,0,1478575,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\WEC.rar,58,5,6,0,0,7,rar,3,0,0,1478575,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\WEC.zip,58,5,6,0,0,7,zip,3,0,0,67745602,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Windows Audit Policy (2).rar,79,5,6,0,0,28,rar,3,0,0,1208726,0.81,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Windows Audit Policy.rar,75,5,6,0,0,24,rar,3,0,0,1195333,0.81,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Windows Virus and Malware Troubleshooting_itsecforu.pdf,106,5,6,0,0,55,pdf,3,0,2,4253203,0.855,1,1
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\worker.go,60,5,6,0,0,9,go,2,0,0,2348,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\workflow.go,62,5,6,0,0,11,go,2,0,0,3850,0.77,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\xsd.txt,58,5,6,0,0,7,txt,3,0,0,2137,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\xsd_business (2).zip,71,5,6,0,0,20,zip,3,0,0,643,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\xsd_business.zip,67,5,6,0,0,16,zip,3,0,0,2142,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\xsd_business_sync.zip,72,5,6,0,0,21,zip,3,0,0,7358,0.81,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\[2025-09-24 123741] staging.INFO us.txt,90,5,6,0,0,39,txt,3,0,0,2435,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\_-_-_ (4).docx,65,5,6,0,0,14,docx,4,0,0,25050,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\_01_08_2025.xlsx,67,5,6,0,0,16,xlsx,4,0,0,17992,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\_05_08_2025.xlsx,67,5,6,0,0,16,xlsx,4,0,0,16485,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\_DQ_Настройка_централизованного_сбора_событий_WEC_и_политик_аудита.docx,122,5,6,0,0,71,docx,4,0,0,4434947,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\{9C99AA00-BFF9-4632-A0F8-991FB95E4E90}.png,93,5,6,0,0,42,png,3,0,0,5506,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\{DFD20E18-590D-4814-87B7-8FA738C386C1}.png,93,5,6,0,0,42,png,3,0,0,32642,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\{F996C4D3-8676-46DC-AA22-A4AEA94F1104}.png,93,5,6,0,0,42,png,3,0,0,56881,0.79,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\«Министерство_обороны_981040003851_г_Астана,.pdf",99,5,6,0,0,48,pdf,3,0,0,479198,0.825,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\«Центр_информационных_000940001436_г_Алматы,_Микрорайон_КОКТЕМ.pdf",118,5,6,0,0,67,pdf,3,0,0,440003,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Август 2025.zip,66,5,6,0,0,15,zip,3,0,0,3912828,0.78,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Айболат.zip,62,5,6,0,0,11,zip,3,0,0,95285,0.78,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Акт об установке ЦИК 09.04.2025 (2).pdf,90,5,6,0,0,39,pdf,3,0,0,827689,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Акт об установке ЦИК 09.04.2025.pdf,86,5,6,0,0,35,pdf,3,0,0,827689,0.835,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Акт установки DQ 2025 г (2).doc,82,5,6,0,0,31,doc,3,0,0,61952,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Акт установки DQ 2025 г.doc,78,5,6,0,0,27,doc,3,0,0,62464,0.85,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Алматы» (2).pdf,66,5,6,0,0,15,pdf,3,0,0,479901,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Алматы».pdf,62,5,6,0,0,11,pdf,3,0,0,447831,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\анализа_дорожного_трафика_в_г_Тараз»_АПКтранспорта_и_автомобильных.pdf,121,5,6,0,0,70,pdf,3,0,0,411341,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_август_2025_ЦИК.docx,96,5,6,0,0,45,docx,4,0,0,73272,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_август_2025_ЦИК.pdf,95,5,6,0,0,44,pdf,3,0,0,404565,0.85,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_апрель_2025_ЦИК (2).docx,100,5,6,0,0,49,docx,4,0,0,57702,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_апрель_2025_ЦИК.docx,96,5,6,0,0,45,docx,4,0,0,58220,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_апрель_месяц_2025_НЦГНТЭ.docx,105,5,6,0,0,54,docx,4,0,0,40970,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_декабрь_2024_ЦИК (2).docx,101,5,6,0,0,50,docx,4,0,0,121932,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_декабрь_2024_ЦИК (3).docx,101,5,6,0,0,50,docx,4,0,0,121932,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_декабрь_2024_ЦИК.docx,97,5,6,0,0,46,docx,4,0,0,121075,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июль_2024_ЦИК (2).docx,98,5,6,0,0,47,docx,4,0,0,117178,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июль_2024_ЦИК.docx,94,5,6,0,0,43,docx,4,0,0,117178,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июль_2025_ЦИК (2).docx,98,5,6,0,0,47,docx,4,0,0,73068,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июль_2025_ЦИК.docx,94,5,6,0,0,43,docx,4,0,0,72804,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июль_месяц_2025_НЦГНТЭ.docx,103,5,6,0,0,52,docx,4,0,0,337805,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июнь_2025_ЦИК (2).docx,98,5,6,0,0,47,docx,4,0,0,71633,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июнь_2025_ЦИК (3).docx,98,5,6,0,0,47,docx,4,0,0,73006,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июнь_2025_ЦИК (4).docx,98,5,6,0,0,47,docx,4,0,0,71710,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июнь_2025_ЦИК (5).docx,98,5,6,0,0,47,docx,4,0,0,71296,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июнь_2025_ЦИК.docx,94,5,6,0,0,43,docx,4,0,0,71801,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_июнь_месяц_2025_НЦГНТЭ.docx,103,5,6,0,0,52,docx,4,0,0,41533,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_май_2025_ЦИК.docx,93,5,6,0,0,42,docx,4,0,0,58498,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_май_месяц_2025_НЦГНТЭ.docx,102,5,6,0,0,51,docx,4,0,0,41019,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_март_2025_ЦИК (2).docx,98,5,6,0,0,47,docx,4,0,0,123444,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_март_2025_ЦИК (3).docx,98,5,6,0,0,47,docx,4,0,0,123444,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_март_2025_ЦИК.docx,94,5,6,0,0,43,docx,4,0,0,123114,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_март_месяц_2025_НЦГНТЭ.docx,103,5,6,0,0,52,docx,4,0,0,36210,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_ноябрь_2024_ЦИК (2).docx,100,5,6,0,0,49,docx,4,0,0,120956,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_ноябрь_2024_ЦИК.docx,96,5,6,0,0,45,docx,4,0,0,120956,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_октябрь_2024_ЦИК (2).docx,101,5,6,0,0,50,docx,4,0,0,120284,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_октябрь_2024_ЦИК.docx,97,5,6,0,0,46,docx,4,0,0,120284,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_октябрь_2025_ЦИК.docx,97,5,6,0,0,46,docx,4,0,0,59137,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_сентябрь_2024_ЦИК (2).docx,102,5,6,0,0,51,docx,4,0,0,119171,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_сентябрь_2024_ЦИК (3).docx,102,5,6,0,0,51,docx,4,0,0,120401,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_сентябрь_2024_ЦИК (4).docx,102,5,6,0,0,51,docx,4,0,0,119171,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_сентябрь_2024_ЦИК.docx,98,5,6,0,0,47,docx,4,0,0,120401,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_сентярбь_2025_ЦИК.docx,98,5,6,0,0,47,docx,4,0,0,59783,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_февраль_2025_ЦИК (2).docx,101,5,6,0,0,50,docx,4,0,0,123743,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_февраль_2025_ЦИК (3).docx,101,5,6,0,0,50,docx,4,0,0,123922,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_февраль_2025_ЦИК (4).docx,101,5,6,0,0,50,docx,4,0,0,123922,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_февраль_2025_ЦИК.docx,97,5,6,0,0,46,docx,4,0,0,0,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_февраль_месяц_2025_НЦГНТЭ.docx,106,5,6,0,0,55,docx,4,0,0,35448,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_январь_2025_ЦИК (2).docx,100,5,6,0,0,49,docx,4,0,0,122921,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_январь_2025_ЦИК (3).docx,100,5,6,0,0,49,docx,4,0,0,122921,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_январь_2025_ЦИК.docx,96,5,6,0,0,45,docx,4,0,0,122918,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитическая_справка_за_январь_2025_ЦИК_2.docx,98,5,6,0,0,47,docx,4,0,0,122402,0.895,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опрос_saylau (2).docx,86,5,6,0,0,35,docx,4,0,0,50295,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опрос_saylau.docx,82,5,6,0,0,31,docx,4,0,0,50295,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (10).docx,88,5,6,0,0,37,docx,4,0,0,33807,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (11).docx,88,5,6,0,0,37,docx,4,0,0,56132,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2) (2).docx,91,5,6,0,0,40,docx,4,0,0,49227,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2) (3).docx,91,5,6,0,0,40,docx,4,0,0,49611,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2) (4).docx,91,5,6,0,0,40,docx,4,0,0,49781,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2) (5).docx,91,5,6,0,0,40,docx,4,0,0,49611,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2) (6).docx,91,5,6,0,0,40,docx,4,0,0,49227,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2) (7).docx,91,5,6,0,0,40,docx,4,0,0,49781,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (2).docx,87,5,6,0,0,36,docx,4,0,0,48451,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (3).docx,87,5,6,0,0,36,docx,4,0,0,38660,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (4).docx,87,5,6,0,0,36,docx,4,0,0,33807,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (5).docx,87,5,6,0,0,36,docx,4,0,0,48824,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (6).docx,87,5,6,0,0,36,docx,4,0,0,33807,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (7).docx,87,5,6,0,0,36,docx,4,0,0,48824,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (8).docx,87,5,6,0,0,36,docx,4,0,0,48451,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист (9).docx,87,5,6,0,0,36,docx,4,0,0,38660,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический опросный лист.docx,83,5,6,0,0,32,docx,4,0,0,33807,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_DQ.docx,86,5,6,0,0,35,docx,4,0,0,56132,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть (2).docx,100,5,6,0,0,49,docx,4,0,0,50969,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть (3).docx,100,5,6,0,0,49,docx,4,0,0,50969,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть (4).docx,100,5,6,0,0,49,docx,4,0,0,51234,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть.docx,96,5,6,0,0,45,docx,4,0,0,49214,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2 (2).docx,102,5,6,0,0,51,docx,4,0,0,49526,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2 (3).docx,102,5,6,0,0,51,docx,4,0,0,49526,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2 (4).docx,102,5,6,0,0,51,docx,4,0,0,49476,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2.docx,98,5,6,0,0,47,docx,4,0,0,49476,0.87,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2025 (2).docx,105,5,6,0,0,54,docx,4,0,0,52211,0.875,1,0
