sha256,bodmas_timestamp_utc,first_seen_utc,dept,owner,source,path,path_depth,extension,size_kb,is_executable,has_macro,is_signed,entropy_est,av_detections,sensitivity,duplicate_of_sha256,retention_days,is_old_file,label
32b1b9ee3372885eeb8eb103cb505da892efd7461ee93739d1f8b8930bbdc17a,,2025-11-22T01:03:39+00:00,Legal,legal_analyst7,email,\\\\fileserver\\Legal\\SOC_Playbooks\\Temp\Drafts\policy_2025.mp4,12,mp4,20435,0,0,0,5.831,0,medium,,180,0,benign
d36690fd2cc47cb1c45a1848e6898dd78d52f0694ab71bd2c571faedcc34af08,2020-03-20T22:59:44+00:00,2024-08-05T15:33:56+00:00,Procurement,procurement_assistant93,web_download,C:\\Users\\procurement\\Documents\\ClientData\\Final\Reports\Invoices\Reports\installer_2024.js,14,js,8290,1,0,0,7.796,23,medium,,180,0,malware_ganelp
5211c1738861f3c4ebd670690d3e6be6e7b8e63e37bab42b2fa647ed9f58c7cf,,2024-07-25T17:40:27+00:00,R&D,r&d_admin11,usb,\\\\nas\\shares\\R&D\\Q1_Reporting\\Temp\Scans\report_signed.jpg,14,jpg,369,0,0,0,4.988,0,medium,,90,0,benign
77a407d881ac27d35f00b14bb2bb0a7dc70242377ff1718f219b9bcb2e806f17,,2025-11-16T18:51:19+00:00,Legal,legal_analyst65,email,D:\\Work\\Legal\\CRM\\Invoices\Misc\Reports\Archive\invoice_2024.js,12,js,12079,1,0,0,6.91,11,low,,180,0,pua
e6a9cd5c0b8c0725f3b6b5ac16cc7734c0b9c9b0b091632e3a7e64ff58624b15,,2025-03-02T17:40:20+00:00,Procurement,procurement_accountant24,web_download,C:\\Users\\procurement\\Documents\\Payroll\\Contracts\Reports\Temp\Invoices\minutes_signed.json,14,json,997,0,0,0,5.713,0,low,,1095,0,benign
f2599f90b66eca213d766c9d1c58b1b4ed67b5c460307045bcdd8310a7c60a62,,2025-04-21T17:21:19+00:00,Finance,finance_assistant22,internal_share,C:\\Users\\finance\\Documents\\Payroll\\budget_v1.pdf,10,pdf,6002,0,0,0,5.994,2,medium,,30,0,benign
6e4782fc08079ced1cbdb1554f0b6e44e4a4a8565dec924652aba6b81bb9c1af,,2025-11-09T21:16:04+00:00,Operations,operations_engineer86,dev_repo,C:\\Users\\operations\\Documents\\ClientData\\Misc\Misc\scan_signed.xlsx,12,xlsx,1051,0,0,0,5.964,0,low,,180,0,benign
b2f48b55aaa8d46abaf8aa893de27cf5a59763cc36a7457e7e0915b693af08f0,,2024-02-28T03:27:50+00:00,Marketing,marketing_accountant80,cloud_sync,\\\\nas\\shares\\Marketing\\SOC_Playbooks\\Drafts\Contracts\Reports\Final\invoice_revA.pdf,16,pdf,4757,0,0,0,6.23,1,medium,,1095,1,obsolete
8c3ec2d018c316d9f83c03825bd922fa67ded89fb5e46b9a0cbcbcd0b6b5af62,,2024-12-12T18:04:53+00:00,Finance,finance_accountant72,cloud_sync,\\\\nas\\shares\\Finance\\SOC_Playbooks\\Drafts\Scans\Misc\Reports\notes_v2.json,16,json,3050,0,0,0,5.876,0,medium,,1095,0,benign
b84f4f3e46500c7853e933c89bb9f3a91698a726495e8152ea20ab6237bf960e,2020-03-28T23:00:50+00:00,2024-06-22T15:26:35+00:00,Marketing,marketing_intern57,internal_share,D:\\Work\\Marketing\\CRM\\Final\Misc\Invoices\Drafts\invoice_v1.lnk,12,lnk,1096,0,0,0,6.188,15,medium,,730,0,malware_other
101f0c193ef52740f048da802240e98a3efb0667b78f1e88fea71ba73acca2f4,,2025-09-07T01:50:33+00:00,Finance,finance_lawyer85,cloud_sync,\\\\nas\\shares\\Finance\\SOC_Playbooks\\Misc\budget_new.json,13,json,3774,0,0,0,6.312,0,medium,,180,0,benign
d06841cc7bad3b0cb4e95bc7c1fc269093e4ddb9032d8b95c577d7b4c74734a4,,2024-02-09T11:34:07+00:00,Legal,legal_accountant87,internal_share,\\\\nas\\shares\\Legal\\Audit\\Scans\Archive\contract_2025.csv,14,csv,1705,0,0,0,5.247,1,medium,,90,0,benign
d031e491e6dadccb17dc407a302fe06d8d2847794534e34347c4b67bbb6ed0f4,,2024-05-04T17:30:11+00:00,Procurement,procurement_intern105,email,\\\\nas\\shares\\Procurement\\ClientData\\Reports\Reports\minutes_2024.csv,14,csv,2148,0,0,0,5.152,0,medium,,180,0,benign
c577def940502d421329f89d4bd4af6ac68a53c716b90b1e36ef0bd8826929bc,,2024-10-22T14:35:50+00:00,Procurement,procurement_accountant64,email,\\\\nas\\shares\\Procurement\\Tender\\Scans\policy_copy.xml,13,xml,1545,0,0,0,6.173,1,low,,180,1,obsolete
4873cd79ac349e5232c022165e263dc32be83236ace3cb9472ae6dd2b9a6157c,,2025-01-14T04:37:48+00:00,Operations,operations_intern118,internal_share,C:\\Users\\operations\\Documents\\Policy_Update\\Invoices\Scans\Invoices\notes_copy.jpg,13,jpg,2073,0,0,0,5.221,0,low,,90,0,benign
7982a20dead038f3c2d3aebff9e8502020dd296c8b43d3232b5eaf25b2733bec,,2025-02-13T12:29:13+00:00,Marketing,marketing_accountant109,web_download,C:\\Users\\marketing\\Documents\\Q1_Reporting\\Invoices\policy_2024.mp4,11,mp4,45048,0,0,0,5.774,1,low,,365,0,obsolete
a323a824ddc15fe6a5d2dd9d2bed84b7aef7beba64059be8974e6c60b75e8b63,,2024-07-23T17:24:03+00:00,Legal,legal_analyst48,email,D:\\Work\\Legal\\Migration\\Archive\Reports\Misc\Misc\export_2024.jpg,12,jpg,1872,0,0,0,5.392,0,medium,,1095,0,benign
eea8f567017d3fb49f659ca476e8b232911ca24108833849707cea22f1a77c07,,2025-08-05T10:58:43+00:00,Legal,legal_assistant57,email,\\\\fileserver\\Legal\\Payroll\\Scans\minutes_copy.xlsx,11,xlsx,3245,0,0,0,5.322,0,low,,365,0,benign
951702e181f47f35b124e1417a1dfc2fa75f619de87421bd6428904c7c44af02,,2025-01-27T19:08:48+00:00,Finance,finance_accountant56,dev_repo,C:\\Users\\finance\\Documents\\SOC_Playbooks\\Archive\Final\Final\Final\presentation_draft.xml,14,xml,279,0,0,0,4.973,2,medium,,1095,0,benign
1d0cf79dfb0d173c159aac3b4f41d9cfee22867fe26dfed76073e274a97ccb81,,2024-05-23T03:05:40+00:00,Operations,operations_assistant69,internal_share,\\\\fileserver\\Operations\\Audit\\report_v1.png,10,png,356,0,0,0,5.437,0,high,,730,0,confidential
100964d7ec0b23d77ff84815f0e6664c938c9c293c00452ef873175326b21056,,2024-09-21T22:36:07+00:00,IT,it_lawyer51,web_download,D:\\Work\\IT\\SOC_Playbooks\\Contracts\Archive\scan_signed.png,10,png,2259,0,0,0,6.092,0,medium,,90,0,benign
89b6f28ec015290c1e5f616b2bdeb25c259ec4654029e871ca65361f4090ca91,2019-10-01T10:43:20+00:00,2024-09-14T03:27:33+00:00,IT,it_lawyer31,internal_share,\\\\nas\\shares\\IT\\Tender\\Reports\Temp\Invoices\installer_final.xlsm,15,xlsm,397,0,1,0,6.27,15,medium,,365,0,malware_other
6def55de024916f82cf837039099f49b085746bfaef73f171aaf8c493f2b72be,2020-02-12T06:01:06+00:00,2025-02-16T05:23:44+00:00,Procurement,procurement_engineer12,email,\\\\nas\\shares\\Procurement\\Policy_Update\\Invoices\document_revA.exe,13,exe,2368,1,0,0,7.295,20,medium,,30,0,malware_other
ca1579a1882de1fe9955e95f6a806698fff237abb794dc77013cbbf5a0f950d5,,2025-12-15T04:19:06+00:00,Marketing,marketing_engineer68,dev_repo,C:\\Users\\marketing\\Documents\\CRM\\Misc\Archive\Drafts\Drafts\policy_v2.png,14,png,1100,0,0,0,6.109,3,medium,,1095,0,benign
a28aff032f43a3c159a5749bf45aacb901731896013804e4302a0fd60a255631,,2024-11-19T17:06:16+00:00,Marketing,marketing_admin29,email,D:\\Work\\Marketing\\Tender\\Invoices\Invoices\plan_new.json,10,json,506,0,0,0,6.227,0,low,38b277d67fd4d57c17d870583427c351ea4ef5a972a44e1c72030c12a3665159,90,1,duplicate
a288cd00b959c8dcd24c149f78d5071340a5e79d8c9c2beacdff39ab7ffca911,,2024-09-08T00:25:08+00:00,Legal,legal_lawyer37,internal_share,\\\\fileserver\\Legal\\Q1_Reporting\\Reports\Invoices\Invoices\minutes_final.json,13,json,2746,0,0,0,6.158,1,high,,365,0,confidential
e372a2591b3aa9c199e27e3aed43904d151ef59a7f7c8639e3bb5db33a279151,2019-09-25T10:45:52+00:00,2024-02-08T17:54:29+00:00,IT,it_admin54,usb,\\\\nas\\shares\\IT\\Q1_Reporting\\Misc\setup_copy.scr,13,scr,2473,1,0,0,7.431,19,medium,,730,0,malware_other
6d4bcc8b2265a6a920768625fa799759bed2937b887e00291c7ef01484c5493f,2019-12-02T22:00:59+00:00,2024-12-10T08:46:57+00:00,Sales,sales_lawyer89,cloud_sync,C:\\Users\\sales\\Documents\\CRM\\Scans\Temp\Misc\photos_revA.scr,13,scr,3600,1,0,0,7.175,25,low,,365,0,malware_other
92932cac940b640bd2318d8f550e0350441da083ef7a458268a962bd198bac75,,2024-12-24T12:31:32+00:00,Finance,finance_assistant44,internal_share,\\\\fileserver\\Finance\\Research\\Scans\Temp\report_v2.txt,12,txt,894,0,0,0,4.602,0,low,,365,0,benign
005f23f49bc8fae1c380ed30514a65866a329c866873035ac1c1586d5d97bcf8,2019-10-24T09:46:20+00:00,2025-03-22T00:28:20+00:00,Security,security_accountant120,web_download,C:\\Users\\security\\Documents\\ClientData\\Misc\Temp\security_patch_v2.xlsm,12,xlsm,349,0,1,0,5.743,22,low,,365,0,malware_other
d68766e2ab3716d21067a96b601336ae2c01c09ba38eff93759f488e35647d45,,2025-07-01T21:10:18+00:00,Operations,operations_assistant113,usb,D:\\Work\\Operations\\Research\\Reports\Misc\presentation_copy.csv,10,csv,6628,0,0,0,6.29,0,high,,30,0,confidential
c671037519e758605a8dd518b71e02a685dfa68c315ee2ac14b4bfe8febd1ff1,,2025-03-09T04:21:50+00:00,R&D,r&d_engineer77,email,C:\\Users\\r&d\\Documents\\Policy_Update\\policy_new.csv,10,csv,3212,0,0,0,6.378,2,low,,180,0,benign
97fefe75162f81f2bcf2d75c519028b9ff10484b1c306e1cd966cd5006741bc7,2019-12-12T22:02:03+00:00,2025-11-03T02:22:48+00:00,HR,hr_analyst81,email,\\\\fileserver\\HR\\Q1_Reporting\\bank_statement_2024.scr,10,scr,1021,1,0,0,7.524,16,low,,730,0,malware_mira
2b2b2baced952e78b0a9ab7c552a656ecd2158f8f0f33cabf134bfef98be5ae0,,2024-04-09T17:44:28+00:00,Operations,operations_admin43,usb,\\\\fileserver\\Operations\\Payroll\\Contracts\Temp\invoice_2025.pdf,12,pdf,5375,0,0,0,6.038,0,low,,90,0,unauthorized
93e367cfa1dcf0204d2ce73eee505dd9c8634307c53dc4e840d9a581487a95ac,,2024-10-23T13:21:31+00:00,HR,hr_intern10,cloud_sync,\\\\fileserver\\HR\\Audit\\notes_v1.csv,10,csv,3599,0,0,0,5.7,2,medium,,90,0,benign
62d1e9f61137601d5a13391d3484879f667c06f8c9d24db2e1ed53c558cc7502,,2024-10-19T15:27:01+00:00,Security,security_analyst29,email,\\\\fileserver\\Security\\ClientData\\Reports\Misc\Scans\export_signed.png,13,png,556,0,0,0,5.683,2,low,,30,0,benign
c4de336deb0905f7ff7d23d1584c2fbb8aee2230cdb108a18a3291b460c7b587,,2024-11-20T22:02:45+00:00,Procurement,procurement_admin84,email,D:\\Work\\Procurement\\SOC_Playbooks\\scan_v2.csv,8,csv,1725,0,0,0,5.494,0,medium,fc84e4cda0048fd7b6af06bfa906f73c0845fa39cc31b344b6b95c8733050895,365,1,duplicate
01292db5fb8d7fb9726063be958d428bfa32734a42afc2c72d1c724ae7135979,,2025-04-11T08:57:34+00:00,Marketing,marketing_analyst109,internal_share,C:\\Users\\marketing\\Documents\\ClientData\\Temp\policy_new.mp4,11,mp4,10087,0,0,0,6.019,1,high,,180,0,confidential
606050c9e484de63e523799ad6194c2457f9174619e6342062cd741c89025a4c,,2024-06-12T23:47:43+00:00,Procurement,procurement_analyst114,dev_repo,\\\\nas\\shares\\Procurement\\CRM\\Reports\Final\Contracts\plan_v2.js,15,js,8183,1,0,1,7.527,4,low,,90,0,pua
c60b88dcbbdbf2b62325fc2328ec80a449f5cb6610d5239d2a4031ef1e5ae9c6,,2024-03-28T12:06:02+00:00,Marketing,marketing_admin93,dev_repo,D:\\Work\\Marketing\\Migration\\backup_2025.mp4,8,mp4,13551,0,0,0,6.496,1,low,,1095,1,obsolete
979d689bfd604420daece9f6bd9a6104ea1609ab33167e0f3b18b302677b2ddd,2020-08-01T20:28:34+00:00,2025-05-08T01:32:22+00:00,IT,it_manager85,web_download,D:\\Work\\IT\\Tender\\Reports\Final\Temp\installer_2025.lnk,11,lnk,1764,0,0,0,6.055,21,medium,,1095,0,malware_small
27386fd5876a98f3e52edf8de13bab8c8afb19feec14595afd1363e3d013b527,2019-08-31T22:25:26+00:00,2024-11-25T19:49:21+00:00,Finance,finance_intern11,internal_share,C:\\Users\\finance\\Documents\\Audit\\Contracts\update_2025.docm,11,docm,539,0,1,0,5.975,23,low,,365,0,malware_other
516d6c988e7faed33aa202264ae1753c907658b5f95c558232747976e0d8c272,,2025-10-13T21:29:50+00:00,Legal,legal_lawyer94,cloud_sync,C:\\Users\\legal\\Documents\\Payroll\\scan_signed.mp4,10,mp4,53262,0,0,0,5.763,1,low,,30,0,benign
ce147e6a757c2fddb289f007a2e23363103e95be3dcada0b72bc2c28ad60dac3,,2025-06-23T03:07:30+00:00,Procurement,procurement_admin82,email,C:\\Users\\procurement\\Documents\\SOC_Playbooks\\Scans\Invoices\Temp\invoice_revA.pdf,13,pdf,1517,0,0,0,5.91,1,low,,30,0,obsolete
b81b91f3046c04c248d054553976f938f12cf262cc1f6b7d1244e13d89eb1e47,,2024-02-05T06:30:41+00:00,IT,it_accountant8,cloud_sync,D:\\Work\\IT\\Research\\Contracts\policy_2024.json,9,json,1889,0,0,0,5.809,0,medium,,90,0,benign
c4ea784e02d67789dc675595b7d132d522daa5e9cf3cd9a144766ba95bed88a3,,2024-01-31T08:25:32+00:00,Operations,operations_lawyer92,internal_share,\\\\fileserver\\Operations\\Policy_Update\\presentation_v1.jpg,10,jpg,561,0,0,0,6.035,1,medium,,90,0,benign
3b4626ab791669e8e3da29186b1234af81fe7b5744c0b5cc0a2925b47cb9c352,2020-05-07T22:39:00+00:00,2025-12-12T16:49:41+00:00,Procurement,procurement_lawyer28,usb,C:\\Users\\procurement\\Documents\\Payroll\\Contracts\Temp\installer_final.dll,12,dll,5991,1,0,0,7.104,23,medium,,30,0,malware_other
18fbbd118ea809e395ae73e284a1a5fceaf6bc64d7d5a55df72027864b22b635,,2025-03-09T17:21:06+00:00,Sales,sales_intern46,web_download,D:\\Work\\Sales\\Policy_Update\\Scans\invoice_new.mp4,9,mp4,40347,0,0,0,5.471,1,medium,,30,0,benign
176b124b92687a552af67a6203fab8952fde5a9e2911dcad1ce23f85147bdab2,,2025-06-21T23:18:40+00:00,Procurement,procurement_analyst52,dev_repo,C:\\Users\\procurement\\Documents\\SOC_Playbooks\\Drafts\Drafts\Invoices\invoice_draft.7z,13,7z,25445,0,0,0,5.833,7,medium,,1095,0,pua
1ed22094467bdd21d004b02093b9f19dd92c1036e0c26af1606e274e7aa0470c,,2024-06-24T21:51:53+00:00,Security,security_assistant31,email,C:\\Users\\security\\Documents\\Payroll\\Invoices\Reports\invoice_2025.docx,12,docx,1378,0,0,0,5.883,0,medium,,90,0,benign
1ca1110e6a16afb121076de13e6eca77ce8cb8be820c0d6e49e4a23f1915af03,,2024-05-29T02:11:07+00:00,Finance,finance_accountant118,usb,D:\\Work\\Finance\\ClientData\\Scans\invoice_revA.mp4,9,mp4,38804,0,0,0,5.694,0,low,,180,0,benign
da0055d7306888af59742bf85ab07b9e65c53ae3466763840d7f88d76f9a57a1,,2024-05-16T02:04:07+00:00,Procurement,procurement_analyst32,email,\\\\nas\\shares\\Procurement\\Policy_Update\\notes_v1.xml,12,xml,4315,0,0,0,5.872,2,medium,,90,0,benign
adbb14c24b5aa159c759335c7a11e32a7dc9223dcdfed9820012c6218124f5c4,,2024-02-16T14:04:15+00:00,R&D,r&d_assistant23,email,\\\\nas\\shares\\R&D\\CRM\\Scans\Drafts\Temp\backup_v2.json,15,json,1133,0,0,0,6.499,0,low,,730,0,benign
a1401e10b6240932104ca352f63861ad6d442c76e32d5d4ad9f82e4a64ad0e24,,2024-05-02T06:18:34+00:00,Legal,legal_lawyer25,usb,C:\\Users\\legal\\Documents\\CRM\\Invoices\Contracts\Reports\Scans\policy_revA.txt,14,txt,4847,0,0,0,6.252,3,low,,90,0,benign
134e1b1b5600b41335040add725ce9c1f9b9b8bb69674aee098be957a5bf128b,,2025-01-18T12:09:41+00:00,Operations,operations_manager8,web_download,\\\\nas\\shares\\Operations\\Audit\\Contracts\scan_signed.7z,13,7z,3289,0,0,0,5.667,2,medium,,30,0,pua
bb85ba7f5d053a108c0797d5a7d290abe19003bae922a30df1dfd72622045d09,2020-09-26T03:05:23+00:00,2025-12-20T20:04:52+00:00,R&D,r&d_intern117,usb,\\\\nas\\shares\\R&D\\SOC_Playbooks\\Reports\Contracts\Scans\chrome_update_revA.exe,15,exe,3440,1,0,0,6.956,19,low,,730,0,malware_other
fb645035d4a893e84746e59a1cdfae4cc66a66052542059edd99b0cc382c26e3,,2025-10-13T06:42:00+00:00,Sales,sales_analyst52,usb,\\\\fileserver\\Sales\\Audit\\Contracts\Misc\Archive\contract_signed.docx,13,docx,1242,0,0,0,6.423,3,low,,1095,0,unauthorized
dc914e5386e13174b1e266b32a17ffb19724d35d68786918cfe349885ed6bfd1,2020-05-18T23:01:15+00:00,2024-07-07T23:04:02+00:00,Procurement,procurement_analyst27,usb,\\\\fileserver\\Procurement\\SOC_Playbooks\\Scans\Archive\Temp\Scans\invoice_2024.lnk,14,lnk,934,0,0,0,6.511,12,medium,,90,0,malware_wacatac
62f59a120f9058ab17d8b82d3c2adc3666f001804467a443c511a6a229e56ea4,,2024-04-01T14:20:35+00:00,IT,it_manager6,dev_repo,C:\\Users\\it\\Documents\\Research\\Reports\backup_copy.mp4,11,mp4,21766,0,0,0,5.926,0,medium,,1095,0,benign
9526982e373fc32c7b45b2080300b24584bf5eca317896d559a1bc3d7257cba3,,2024-06-07T07:36:54+00:00,Operations,operations_manager31,cloud_sync,C:\\Users\\operations\\Documents\\CRM\\Reports\Misc\Temp\Scans\plan_v2.json,14,json,733,0,0,0,5.909,1,low,,730,0,benign
9dbfa86aa5ba9a331274b84b5546019a26b3983f4d736f2ce2e703f24c69199d,,2024-06-10T03:21:34+00:00,Sales,sales_analyst109,internal_share,\\\\fileserver\\Sales\\Payroll\\Final\minutes_signed.zip,11,zip,2569,0,0,0,6.275,0,medium,ac62ecd33c026d689facf6a2f9637288236a6ceec54f7404fd1d075cf611b877,180,1,duplicate
6fe522cc620dd4d9855d7b27a48b77d9fac3e86a32db52023ef5bf614c11b591,2020-09-15T03:05:40+00:00,2025-09-24T22:39:42+00:00,Operations,operations_intern49,internal_share,\\\\fileserver\\Operations\\SOC_Playbooks\\chrome_update_revA.msi,10,msi,2124,1,0,0,7.501,17,low,,365,0,malware_other
111dc5524f5d15772aab724f99311fc51bbff1670675abd6b56bef6863c4befe,,2024-03-02T01:33:52+00:00,R&D,r&d_accountant76,cloud_sync,C:\\Users\\r&d\\Documents\\Audit\\Misc\Invoices\Drafts\Contracts\notes_final.mp4,14,mp4,22781,0,0,0,5.595,0,high,,180,0,confidential
f829df24547cc17b6b1a5d98d138a56af17b9f28bd3fc730c702e86ef49f5b3c,,2025-09-03T18:46:55+00:00,R&D,r&d_admin9,dev_repo,D:\\Work\\R&D\\SOC_Playbooks\\Invoices\Drafts\Drafts\budget_2025.7z,11,7z,2838,0,0,0,5.649,3,low,4540cd139bc5f3ef046f8fc628b65d8ba8722b74ce0b268c0dea071136071183,730,0,duplicate
0e59f215291f47417e463c369cdd0537543fdcff70ba269e2a3a0fc3fa1fe109,,2025-08-17T14:52:46+00:00,R&D,r&d_intern101,web_download,\\\\nas\\shares\\R&D\\Tender\\Temp\Misc\presentation_v2.xml,14,xml,3085,0,0,0,5.554,0,medium,,730,0,benign
84eaba91465cb8058e2080823c5ceb41b8ee1ddd8478e668a4aef1584ecfb2f0,,2024-10-27T09:34:58+00:00,R&D,r&d_manager23,dev_repo,\\\\nas\\shares\\R&D\\Tender\\Reports\Drafts\policy_v1.pptx,14,pptx,2786,0,0,0,5.631,4,low,,90,0,benign
f1a39b513396d86d404e54a4a57c2e19aa9de1e98cc4edc53b8c1fabf288270f,,2024-07-11T21:10:12+00:00,Operations,operations_engineer32,cloud_sync,\\\\nas\\shares\\Operations\\Audit\\Invoices\contract_copy.json,13,json,1703,0,0,0,6.384,0,medium,,730,0,benign
8a66d6feadd1bb480a9d929095d14d5956168710560662901bba5b91e6dfdf2b,,2025-02-01T09:06:08+00:00,Operations,operations_intern55,web_download,D:\\Work\\Operations\\ClientData\\Temp\Temp\Misc\scan_2025.pdf,11,pdf,1809,0,0,0,6.173,0,high,,30,0,confidential
fbb55a0d28658d76f8759ff05a375584d1b69dab75290ea4afbf80211eeb6365,,2024-12-27T03:29:07+00:00,Security,security_engineer26,usb,\\\\nas\\shares\\Security\\Q1_Reporting\\scan_new.xlsx,12,xlsx,1513,0,0,0,5.854,1,low,,365,0,benign
b85ccadd2bad48e917859a3bfa67d3a938cb822fa08754cec05fda267e3c91eb,2020-07-01T23:01:40+00:00,2025-06-13T20:27:20+00:00,Finance,finance_accountant99,dev_repo,D:\\Work\\Finance\\Tender\\Archive\Drafts\Invoices\security_patch_final.lnk,11,lnk,1724,0,0,0,7.025,22,low,,90,0,malware_other
abe00dfbe593e27452536fbb315957e4a0d1f2979d041eb087ea0e47e8cc9a69,,2024-01-27T03:47:24+00:00,Operations,operations_admin8,email,C:\\Users\\operations\\Documents\\Payroll\\Scans\Invoices\contract_2024.pdf,12,pdf,3011,0,0,0,6.544,0,medium,,1095,0,benign
6babae65c1f94da63c4d76af2deecdea6bd200b6556109eece74205332028a32,,2024-05-15T18:06:53+00:00,Legal,legal_engineer5,email,\\\\fileserver\\Legal\\Migration\\Final\Drafts\Final\invoice_signed.png,13,png,718,0,0,0,6.107,1,low,,1095,0,benign
637608608dedf739a958ed632cde8b31450a4f918a244d5f2f448f448b2ee0ac,,2024-09-26T17:08:20+00:00,Procurement,procurement_accountant104,dev_repo,D:\\Work\\Procurement\\Q1_Reporting\\plan_2024.pdf,8,pdf,2062,0,0,0,6.427,1,medium,,1095,0,unauthorized
1bc20be069349535774dcb39dc834a9643476c998e161de45b2a5823296841cf,,2025-01-08T01:50:39+00:00,IT,it_engineer22,email,C:\\Users\\it\\Documents\\SOC_Playbooks\\Temp\presentation_signed.csv,11,csv,2666,0,0,0,5.897,0,medium,,365,0,benign
7d10851bf427f6beafe7187030cff89c149f8b697836aa3d6ec85fa229d48b8d,,2024-04-27T21:36:14+00:00,R&D,r&d_intern56,internal_share,\\\\nas\\shares\\R&D\\Q1_Reporting\\Reports\Final\Contracts\plan_2025.xlsx,15,xlsx,3963,0,0,0,5.744,2,low,,365,0,benign
e4224b483a40d9837e5e1c2ff3bc2da45ed8a0d284ff8daba2faf2c5acd88e19,,2024-05-25T23:43:05+00:00,IT,it_analyst107,web_download,D:\\Work\\IT\\Migration\\Scans\Drafts\invoice_final.vbs,10,vbs,2619,1,0,1,7.258,2,low,,180,0,unauthorized
209734d8a7d264ca6c25627f3c28e51b3804330ca7862f9f2a2c72bed8e7e314,2019-10-01T10:46:57+00:00,2024-05-07T20:03:57+00:00,Legal,legal_engineer23,web_download,\\\\fileserver\\Legal\\CRM\\Temp\document_2024.cmd,11,cmd,2859,1,0,0,7.625,17,low,,30,0,malware_other
8103c2a14f276927a66da05465e323fd39656e710e10bdd0fed3ccf1a7d45eb4,2020-02-22T21:59:15+00:00,2025-03-23T10:27:50+00:00,Operations,operations_lawyer64,cloud_sync,\\\\fileserver\\Operations\\ClientData\\Contracts\Archive\Invoices\Drafts\resume_revA.scr,14,scr,13171,1,0,0,7.7,17,medium,,30,0,malware_dinwod
53238106bb42ab9ac7b7ebe9dc78a9621631ace90fc405cee2529211fade7452,,2025-02-05T05:53:44+00:00,Security,security_lawyer100,web_download,C:\\Users\\security\\Documents\\Audit\\Temp\Archive\report_final.png,12,png,328,0,0,0,5.364,1,medium,,1095,0,benign
4aef6ce049f7fa351e05100197910e6f6a00a2b88b783914ad8d7e2f5561ff80,,2025-07-03T11:09:37+00:00,Marketing,marketing_assistant6,cloud_sync,\\\\nas\\shares\\Marketing\\Tender\\Archive\Invoices\Misc\Reports\notes_2025.json,16,json,2342,0,0,0,5.501,1,medium,,365,0,benign
8e8a12c1ae8a1764bee3d05bd7e576eaad68a0171c945acc174c59910f16cb0c,,2025-01-10T00:56:51+00:00,Marketing,marketing_admin54,usb,\\\\fileserver\\Marketing\\Policy_Update\\Contracts\Invoices\backup_final.pdf,12,pdf,6822,0,0,0,5.052,0,medium,,90,0,obsolete
b3dbe4d214b6fd51f92f689582d62aadda86e5e958fc90a1a776120a5b6c28f4,2019-10-19T11:11:24+00:00,2024-03-06T23:27:00+00:00,Finance,finance_manager59,web_download,D:\\Work\\Finance\\CRM\\Contracts\Reports\Contracts\chrome_update_v1.scr,11,scr,1079,1,0,0,8.0,25,low,,30,0,malware_upatre
7cd0a1a9d36de52c3018dbcf9a22a989b97d594a86ee5027b7df2d6c89991f36,2019-10-07T11:58:41+00:00,2025-11-06T04:33:01+00:00,HR,hr_manager61,internal_share,D:\\Work\\HR\\Audit\\Invoices\Scans\Scans\Scans\resume_2024.exe,12,exe,1151,1,0,0,7.513,15,medium,,30,0,malware_mira
08ffb6f7c39710eb0ac8b03e3fcf7ad05e297fe9a72f70cfb51a61ef599c5abc,,2025-08-13T08:30:15+00:00,Legal,legal_assistant19,email,D:\\Work\\Legal\\Q1_Reporting\\Invoices\Temp\backup_revA.jpg,10,jpg,2673,0,0,0,5.404,1,high,,730,0,confidential
ce366f1758552fbec44423bec2673abf7a192f1ecbe01c66f5038e43ada6c608,,2025-11-03T10:06:36+00:00,Security,security_lawyer109,internal_share,C:\\Users\\security\\Documents\\ClientData\\Invoices\Contracts\Contracts\Misc\backup_v1.docx,14,docx,532,0,1,0,7.136,2,low,,730,0,pua
11a038cb46c095add4423df7a627931a7ecba07db85ae56700f7dc52a2af5fd9,,2024-09-25T05:33:39+00:00,R&D,r&d_manager44,web_download,C:\\Users\\r&d\\Documents\\Research\\Invoices\minutes_2024.xml,11,xml,2439,0,0,0,5.417,1,low,,90,0,benign
65a38f9d7788f0985199f1d45fb25596e271f6fc6996adb63b2d05e2d5efcb3e,,2024-07-26T21:50:16+00:00,Procurement,procurement_analyst80,internal_share,\\\\nas\\shares\\Procurement\\Q1_Reporting\\backup_v2.mp4,12,mp4,22006,0,0,0,5.561,0,medium,,1095,0,benign
6619272a0a62aab9771d994206cb99f4a3251ab637fd3bdac790fca57cf4c53f,2020-09-11T20:34:56+00:00,2025-05-24T07:47:55+00:00,R&D,r&d_lawyer35,email,D:\\Work\\R&D\\Research\\Scans\Final\Invoices\Contracts\driver_2024.lnk,12,lnk,1779,0,0,0,6.077,13,medium,,730,0,malware_small
13a598d51a473af1550ff01059ff7c1e9174d8efa3cd850b9624f8600661c18d,,2024-03-17T21:13:00+00:00,Marketing,marketing_intern73,dev_repo,\\\\fileserver\\Marketing\\Audit\\Final\Drafts\Invoices\Drafts\scan_revA.7z,14,7z,17552,0,0,0,6.457,1,low,b0e1166201eead3a340e427315e7d9f826392ed38d4bc664e1e3c9ca81e92b9e,365,1,duplicate
